pid,product_name,brand,product_url,retail_price,discounted_price,product_rating
DREDQW5KQHTJGA2G,Identiti Women's Layered Dress,,http://www.flipkart.com/identiti-women-s-layered-dress/p/itmdqw5hvhxfxqz2?pid=DREDQW5KQHTJGA2G,1199,899,No rating available
DREDQXBBVXSNUHGE,Ladybug Women's Gathered Dress,,http://www.flipkart.com/ladybug-women-s-gathered-dress/p/itmdqxbb4qhhzcus?pid=DREDQXBBVXSNUHGE,899,899,No rating available
DREDRCRHDXQNK4RB,Stilestreet Women's Layered Dress,,http://www.flipkart.com/stilestreet-women-s-layered-dress/p/itmdrcrg5hzw3qsd?pid=DREDRCRHDXQNK4RB,1429,999,No rating available
DREDS7SAVKTAZE96,My Addiction Women's Sheath Dress,,http://www.flipkart.com/my-addiction-women-s-sheath-dress/p/itmds7safcuaht8h?pid=DREDS7SAVKTAZE96,1199,719,No rating available
DREDS7SAYK2DHZXA,My Addiction Women's Sheath Dress,,http://www.flipkart.com/my-addiction-women-s-sheath-dress/p/itmds7sagmcgyy8c?pid=DREDS7SAYK2DHZXA,1199,719,No rating available
DREDSUZWUZMYFJMF,Ladybug Women's A-line Dress,,http://www.flipkart.com/ladybug-women-s-a-line-dress/p/itmdsuzxwy4vj38r?pid=DREDSUZWUZMYFJMF,999,699,4.2
DREDT9RCUGEJ6BQU,Miss Chase Women's A-line Dress,,http://www.flipkart.com/miss-chase-women-s-a-line-dress/p/itmdt9rcszuasbnw?pid=DREDT9RCUGEJ6BQU,1399,839,3.6
DREDTQC9UCHXMQDF,Ladybug Women's Bandage Dress,,http://www.flipkart.com/ladybug-women-s-bandage-dress/p/itmdtqc9ck6w5xdg?pid=DREDTQC9UCHXMQDF,899,899,No rating available
DREDUA8QVGCSXWAV,Ladybug Women's Shift Dress,,http://www.flipkart.com/ladybug-women-s-shift-dress/p/itmdua8qzdhe9psc?pid=DREDUA8QVGCSXWAV,1199,839,No rating available
DREDUDJKYY8PFJJZ,Latin Quarters Women's Shift Dress,,http://www.flipkart.com/latin-quarters-women-s-shift-dress/p/itmdudjk2ggazdey?pid=DREDUDJKYY8PFJJZ,1990,796,5
DREDUKH4YHWHURG3,Posh Women's Layered Dress,,http://www.flipkart.com/posh-women-s-layered-dress/p/itmdukh45pm5kh7j?pid=DREDUKH4YHWHURG3,998,998,5
DREDUZRK9ZWWFDU9,I Am For You Women's Empire Waist Dress,,http://www.flipkart.com/am-you-women-s-empire-waist-dress/p/itmduzrkudfsgagj?pid=DREDUZRK9ZWWFDU9,1399,629,No rating available
DREDUZRKMF54XMGV,I Am For You Women's A-line Dress,,http://www.flipkart.com/am-you-women-s-a-line-dress/p/itmduzrkhny5gazy?pid=DREDUZRKMF54XMGV,1499,699,No rating available
DREDV5CVNGUJZYVS,I Am For You Women's A-line Dress,,http://www.flipkart.com/am-you-women-s-a-line-dress/p/itmdv5cvcgwjtxdt?pid=DREDV5CVNGUJZYVS,1499,675,No rating available
DREDV8HG7Z8BFFXZ,Miss Chase Women's Sheath Dress,,http://www.flipkart.com/miss-chase-women-s-sheath-dress/p/itmdv8hgrmqjp5yn?pid=DREDV8HG7Z8BFFXZ,1549,929,4
DREDV8HGDHM8D6PU,Miss Chase Women's Bandage Dress,,http://www.flipkart.com/miss-chase-women-s-bandage-dress/p/itmdv8hgfshe6fsz?pid=DREDV8HGDHM8D6PU,1299,779,4.3
DREDVC24AYMXGAED,Miss Chase Women's A-line Dress,,http://www.flipkart.com/miss-chase-women-s-a-line-dress/p/itmdvc24wgp3rhqu?pid=DREDVC24AYMXGAED,1399,839,No rating available
DREDVC24FEG3PFGG,Miss Chase Women's Sheath Dress,,http://www.flipkart.com/miss-chase-women-s-sheath-dress/p/itmdvc24hmfrbrwq?pid=DREDVC24FEG3PFGG,1099,659,No rating available
DREDVC24VGNSAKFZ,Miss Chase Women's High Low Dress,,http://www.flipkart.com/miss-chase-women-s-high-low-dress/p/itmdvc24mjmpmzt7?pid=DREDVC24VGNSAKFZ,1549,620,3.7
DREDVF2W9PTRAEHK,Herberto Girl's A-line Dress,,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itmdvf2wquauscyt?pid=DREDVF2W9PTRAEHK,1599,649,4
DREDVGBGWKSAAVVG,Miss Chase Women's Sheath Dress,,http://www.flipkart.com/miss-chase-women-s-sheath-dress/p/itmdvgbgmcqadmy5?pid=DREDVGBGWKSAAVVG,1699,680,5
DREDVP64YG7HTYJY,Ladybug Women's A-line Dress,,http://www.flipkart.com/ladybug-women-s-a-line-dress/p/itmdvp64ygf2ped4?pid=DREDVP64YG7HTYJY,999,999,No rating available
DREDVZKGM9JFTYEC,Jealous 21 Women's Shift Dress,,http://www.flipkart.com/jealous-21-women-s-shift-dress/p/itmdvzkgv4ph5hk3?pid=DREDVZKGM9JFTYEC,1399,838,No rating available
DREDWYJ9NYYYTKZD,Hermosear Women's Empire Waist Dress,,http://www.flipkart.com/hermosear-women-s-empire-waist-dress/p/itmdwyj96g2f5mev?pid=DREDWYJ9NYYYTKZD,1599,795,No rating available
DREDX8YF3YEJHEXD,Jealous 21 Women's Gathered Dress,,http://www.flipkart.com/jealous-21-women-s-gathered-dress/p/itmdvzkgdzvzj5zm?pid=DREDX8YF3YEJHEXD,1599,958,No rating available
DREDXGQDZPEWPGQU,Ladybug Women's Layered Dress,,http://www.flipkart.com/ladybug-women-s-layered-dress/p/itmdxgqdmeyjn8kh?pid=DREDXGQDZPEWPGQU,1299,909,No rating available
DREDXGQEAYDGHZVZ,Ladybug Women's Gathered Dress,,http://www.flipkart.com/ladybug-women-s-gathered-dress/p/itmdxgqe9yzjbfuy?pid=DREDXGQEAYDGHZVZ,1199,959,No rating available
DREDXGQEHEMCBXGV,Ladybug Women's Layered Dress,,http://www.flipkart.com/ladybug-women-s-layered-dress/p/itmdxgqegam9jvvz?pid=DREDXGQEHEMCBXGV,999,799,No rating available
DREDXGQEXWHQBATG,Ladybug Women's Layered Dress,,http://www.flipkart.com/ladybug-women-s-layered-dress/p/itmdxgqebv7wyhkt?pid=DREDXGQEXWHQBATG,999,999,No rating available
DREDXXNFYCD2VEXN,Karishma Women's Gathered Dress,,http://www.flipkart.com/karishma-women-s-gathered-dress/p/itmdxxnfvtekf8w4?pid=DREDXXNFYCD2VEXN,1599,699,1
DREDYSNRZGBFFVQ5,Beebay Girl's A-line Dress,,http://www.flipkart.com/beebay-girl-s-a-line-dress/p/itmdysnr9qcwaptu?pid=DREDYSNRZGBFFVQ5,895,399,4
DREDZ7F5H5WNGXWS,Yepme Women's Gathered Dress,,http://www.flipkart.com/yepme-women-s-gathered-dress/p/itmdz7f5ygrzkpev?pid=DREDZ7F5H5WNGXWS,1799,799,No rating available
DREDZHYUNBFXRK3H,Karishma Women's A-line Dress,,http://www.flipkart.com/karishma-women-s-a-line-dress/p/itmdzhyujhhhrecg?pid=DREDZHYUNBFXRK3H,1999,699,4
DREDZNRZY9MRHGYB,I Am For You Women's A-line Dress,,http://www.flipkart.com/am-you-women-s-a-line-dress/p/itmdznrzqmqdqe6j?pid=DREDZNRZY9MRHGYB,1399,699,No rating available
DREDZPX39ARFDBGH,Miss Chase Women's Bandage Dress,,http://www.flipkart.com/miss-chase-women-s-bandage-dress/p/itmdzpx3km8xtqhz?pid=DREDZPX39ARFDBGH,1599,640,No rating available
DREDZPX3HYAGG8JD,Miss Chase Women's Bandage Dress,,http://www.flipkart.com/miss-chase-women-s-bandage-dress/p/itmdzpx3xxg6yyh6?pid=DREDZPX3HYAGG8JD,1699,680,No rating available
DREDZPX3WCZ2GKGH,Miss Chase Women's Bandage Dress,,http://www.flipkart.com/miss-chase-women-s-bandage-dress/p/itmdzpx337dwdmeg?pid=DREDZPX3WCZ2GKGH,1599,959,No rating available
DREDZPX3Y3HSV9EG,Miss Chase Women's High Low Dress,,http://www.flipkart.com/miss-chase-women-s-high-low-dress/p/itmdzpx3z7upmfgt?pid=DREDZPX3Y3HSV9EG,1549,929,No rating available
DREDZT5WGMYXBSWY,IDK Woman Women's Shift Dress,,http://www.flipkart.com/idk-woman-women-s-shift-dress/p/itmdzt5wzeh49vgb?pid=DREDZT5WGMYXBSWY,1499,898,No rating available
DREDZT5WZVYKN8JY,IDK Woman Women's Sheath Dress,,http://www.flipkart.com/idk-woman-women-s-sheath-dress/p/itmdzt5wwzznqhyw?pid=DREDZT5WZVYKN8JY,1499,898,No rating available
DREDZT5XUWMK2MJ9,IDK Woman Women's Shift Dress,,http://www.flipkart.com/idk-woman-women-s-shift-dress/p/itmdzt5wwque7gxh?pid=DREDZT5XUWMK2MJ9,1599,958,No rating available
DREDZZN2ZZEZKQMX,La Zoire Women's Shift Dress,,http://www.flipkart.com/la-zoire-women-s-shift-dress/p/itmdzzn2zjnqu6ew?pid=DREDZZN2ZZEZKQMX,799,799,No rating available
DREDZZVYPUS4UDYA,Ladybug Women's A-line Dress,,http://www.flipkart.com/ladybug-women-s-a-line-dress/p/itmdzzvygchrebfs?pid=DREDZZVYPUS4UDYA,999,999,No rating available
DREDZZVYZB4V9DGN,Ladybug Women's A-line Dress,,http://www.flipkart.com/ladybug-women-s-a-line-dress/p/itmdzzvyu9d2jabs?pid=DREDZZVYZB4V9DGN,899,899,4
DREE25GGZVGHXHYG,My Addiction Women's A-line Dress,,http://www.flipkart.com/my-addiction-women-s-a-line-dress/p/itme25ggzessygj5?pid=DREE25GGZVGHXHYG,1299,779,No rating available
DREE26VHUFEGXXNM,Miss Chase Women's Bandage Dress,,http://www.flipkart.com/miss-chase-women-s-bandage-dress/p/itme26vhbhdndtcz?pid=DREE26VHUFEGXXNM,1599,640,No rating available
DREE2HZRJBXAVNHZ,Meiro Women's A-line Dress,,http://www.flipkart.com/meiro-women-s-a-line-dress/p/itme2hzrzgjm2jbc?pid=DREE2HZRJBXAVNHZ,1499,749,No rating available
DREE2HZRSBUVT6CJ,Meiro Women's Shift Dress,,http://www.flipkart.com/meiro-women-s-shift-dress/p/itme2hzrmquggkgh?pid=DREE2HZRSBUVT6CJ,1299,649,No rating available
DREE2HZSUCGV28BW,Meiro Women's Shift Dress,,http://www.flipkart.com/meiro-women-s-shift-dress/p/itme2hzrufwrdtnj?pid=DREE2HZSUCGV28BW,1499,749,No rating available
DREE2HZSZGGGFS4M,Meiro Women's A-line Dress,,http://www.flipkart.com/meiro-women-s-a-line-dress/p/itme2hzrqjhqmye6?pid=DREE2HZSZGGGFS4M,1499,749,No rating available
DREE2J3FEARC9QUN,Indi Bargain Women's Gathered Dress,,http://www.flipkart.com/indi-bargain-women-s-gathered-dress/p/itme2j3f2ufmhjfs?pid=DREE2J3FEARC9QUN,1799,899,No rating available
DREE2RUNXZFKGGFZ,Hugo Chavez Women's Maxi Dress,,http://www.flipkart.com/hugo-chavez-women-s-maxi-dress/p/itme2runhyrmhg2x?pid=DREE2RUNXZFKGGFZ,2959,897,5
DREE2SZ4GMNSCZCM,Kyma Women's Maxi Dress,,http://www.flipkart.com/kyma-women-s-maxi-dress/p/itme2sz3tttndbsn?pid=DREE2SZ4GMNSCZCM,1800,699,No rating available
DREE2Y6DCFHNHFBK,Herberto Girl's A-line Dress,,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme2y6dduh8dpkh?pid=DREE2Y6DCFHNHFBK,1699,849,No rating available
DREE2Y6DVEKVVQQS,Herberto Girl's A-line Dress,,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme2y6dyvhvhmrt?pid=DREE2Y6DVEKVVQQS,1699,971,No rating available
DREE2ZMUBG4D4JZS,Miss Chase Women's A-line Dress,,http://www.flipkart.com/miss-chase-women-s-a-line-dress/p/itme2zmue8wpgdfu?pid=DREE2ZMUBG4D4JZS,1599,959,5
DREE33UPZYSYERHX,Jaipur Kala Kendra Women's A-line Dress,,http://www.flipkart.com/jaipur-kala-kendra-women-s-a-line-dress/p/itme33upug4ctuhp?pid=DREE33UPZYSYERHX,999,699,No rating available
DREE36FNVWHKJQG2,Mayra Women's Shift Dress,,http://www.flipkart.com/mayra-women-s-shift-dress/p/itme36fmnmzjsey7?pid=DREE36FNVWHKJQG2,1995,799,No rating available
DREE3D2NTZXV6JSZ,Ishin Women's Maxi Dress,,http://www.flipkart.com/ishin-women-s-maxi-dress/p/itme3d2nhhsfqrcf?pid=DREE3D2NTZXV6JSZ,1399,799,No rating available
DREE3HGEK7VH4ZWP,Miss Chase Women's A-line Dress,,http://www.flipkart.com/miss-chase-women-s-a-line-dress/p/itme3hgekeqr7gzs?pid=DREE3HGEK7VH4ZWP,1599,959,1
DREE3KKW5RHTFSGC,Herberto Girl's A-line Dress,,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme3kkwdbgfb6kh?pid=DREE3KKW5RHTFSGC,1899,949,No rating available
DREE3KKW8HYZJHZY,Herberto Girl's High Low Dress,,http://www.flipkart.com/herberto-girl-s-high-low-dress/p/itme3kkwvnsu9yzx?pid=DREE3KKW8HYZJHZY,1899,1025,No rating available
DREE3KKW8XZDHJRW,Herberto Girl's Layered Dress,,http://www.flipkart.com/herberto-girl-s-layered-dress/p/itme3kkwqfx5atgp?pid=DREE3KKW8XZDHJRW,2599,1403,No rating available
DREE3KKWWG8DBHHA,Herberto Girl's High Low Dress,,http://www.flipkart.com/herberto-girl-s-high-low-dress/p/itme3kkwfwvgqtst?pid=DREE3KKWWG8DBHHA,1899,1025,No rating available
DREE3KKWWM9FZD8U,Herberto Girl's A-line Dress,,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme3kkwxd7fc8uf?pid=DREE3KKWWM9FZD8U,1899,949,No rating available
DREE3WY2HGZCYAV7,Indiatrendzs Women's Gathered Dress,,http://www.flipkart.com/indiatrendzs-women-s-gathered-dress/p/itme3wy2kxtuka8z?pid=DREE3WY2HGZCYAV7,1224,612,No rating available
DREE3WY2MKZ35TZR,Indiatrendzs Women's Gathered Dress,,http://www.flipkart.com/indiatrendzs-women-s-gathered-dress/p/itme3wy25xnxaene?pid=DREE3WY2MKZ35TZR,1224,612,No rating available
DREE3Z8YHYSFCWTZ,Hermosear Women's Peplum Dress,,http://www.flipkart.com/hermosear-women-s-peplum-dress/p/itme3z8yvmaatxhx?pid=DREE3Z8YHYSFCWTZ,2199,789,No rating available
DREE43HFHSSMAZS8,Meraki Women's A-line Dress,,http://www.flipkart.com/meraki-women-s-a-line-dress/p/itme43hf9rkxrzhh?pid=DREE43HFHSSMAZS8,850,649,No rating available
DREE45NNFKMHUAGK,Kyma Women's Empire Waist Dress,,http://www.flipkart.com/kyma-women-s-empire-waist-dress/p/itme45nnwgp2hh62?pid=DREE45NNFKMHUAGK,2800,799,No rating available
DREE45ZDTGSRFUHD,Maya Apparels Women's Gathered Dress,,http://www.flipkart.com/maya-apparels-women-s-gathered-dress/p/itme45zdy22gs8nc?pid=DREE45ZDTGSRFUHD,1550,799,No rating available
DREE46ZEHAFQ2EUW,Max Women's Empire Waist Dress,,http://www.flipkart.com/max-women-s-empire-waist-dress/p/itme46zfwyvxta9z?pid=DREE46ZEHAFQ2EUW,799,799,No rating available
DREE484RFP92ZTUF,I Am For You Women's Bubble Dress,,http://www.flipkart.com/am-you-women-s-bubble-dress/p/itme484rfecggfhq?pid=DREE484RFP92ZTUF,1799,999,No rating available
DREE484RTSHA9TQH,I Am For You Women's Sheath Dress,,http://www.flipkart.com/am-you-women-s-sheath-dress/p/itme484rf3gb2fug?pid=DREE484RTSHA9TQH,1499,799,No rating available
DREE4A2RZKRFZDKS,Modimania Women's A-line Dress,,http://www.flipkart.com/modimania-women-s-a-line-dress/p/itme4a2rhuyngbek?pid=DREE4A2RZKRFZDKS,3050,999,No rating available
DREE4BHHQKZSNPNG,Miss Chase Women's Bandage Dress,,http://www.flipkart.com/miss-chase-women-s-bandage-dress/p/itme4bhgdkjnsuhz?pid=DREE4BHHQKZSNPNG,1799,720,4
DREE4CYTGTENJFA5,Meiro Women's Empire Waist Dress,,http://www.flipkart.com/meiro-women-s-empire-waist-dress/p/itme4cytebavgwzy?pid=DREE4CYTGTENJFA5,1599,799,No rating available
DREE4CYTN7FDZQHH,Meiro Women's Shift Dress,,http://www.flipkart.com/meiro-women-s-shift-dress/p/itme4cyt9yg8pxyw?pid=DREE4CYTN7FDZQHH,1399,699,No rating available
DREE4CYTNEDYVGMP,Meiro Women's Empire Waist Dress,,http://www.flipkart.com/meiro-women-s-empire-waist-dress/p/itme4cytbnudec6c?pid=DREE4CYTNEDYVGMP,1599,799,No rating available
DREE4DF4AD9ZZHEX,For Kids Girl's A-line Dress,,http://www.flipkart.com/kids-girl-s-a-line-dress/p/itme4df4h7hrmzzh?pid=DREE4DF4AD9ZZHEX,5999,2999,No rating available
DREE4DF4DQYMGDJV,For Kids Girl's A-line Dress,,http://www.flipkart.com/kids-girl-s-a-line-dress/p/itme4df4z5g378nc?pid=DREE4DF4DQYMGDJV,5799,2899,No rating available
DREE4FC46AXGNA5V,Cutecumber Girl's A-line Dress,,http://www.flipkart.com/cutecumber-girl-s-a-line-dress/p/itme4fc4s5gu4vzf?pid=DREE4FC46AXGNA5V,1965,1376,5
DREE4FC4TAR8M5GN,Cutecumber Girl's A-line Dress,,http://www.flipkart.com/cutecumber-girl-s-a-line-dress/p/itme4fc4z6nzqhyk?pid=DREE4FC4TAR8M5GN,1965,1376,3.7
DREE4HBDGGCHFRXK,Maya apparels Women's A-line Dress,,http://www.flipkart.com/maya-apparels-women-s-a-line-dress/p/itme4hbdn7akgztf?pid=DREE4HBDGGCHFRXK,1950,650,No rating available
DREE4HF6FYRN5SMG,Maya apparels Women's A-line Dress,,http://www.flipkart.com/maya-apparels-women-s-a-line-dress/p/itme4hf6ydhntgb8?pid=DREE4HF6FYRN5SMG,1750,625,No rating available
DREE4K5GU54QXGKD,Hugo Chavez Women's Bandage Dress,,http://www.flipkart.com/hugo-chavez-women-s-bandage-dress/p/itme4k5gfmwgccxy?pid=DREE4K5GU54QXGKD,1599,697,No rating available
DREE4K5GYYJTFU5Z,Hugo Chavez Women's A-line Dress,,http://www.flipkart.com/hugo-chavez-women-s-a-line-dress/p/itme4k5g4qbmfqyw?pid=DREE4K5GYYJTFU5Z,2599,697,No rating available
DREE4MCWZYN7RGB6,IDK Woman Women's Shift Dress,,http://www.flipkart.com/idk-woman-women-s-shift-dress/p/itme4mcwcdp2rvbk?pid=DREE4MCWZYN7RGB6,1399,838,No rating available
DREE4PY5Z7Z6HNTP,Hugo Chavez Women's Bandage Dress,,http://www.flipkart.com/hugo-chavez-women-s-bandage-dress/p/itme4py5ce5zjynq?pid=DREE4PY5Z7Z6HNTP,2599,797,No rating available
DREE4Q5MMZ9BZZ6Y,Panchvati Women's A-line Dress,,http://www.flipkart.com/panchvati-women-s-a-line-dress/p/itme4q5m7gcjkg4z?pid=DREE4Q5MMZ9BZZ6Y,3900,800,No rating available
DREE4V9ZYNGWHTGG,Jiiah Women's Shift Dress,,http://www.flipkart.com/jiiah-women-s-shift-dress/p/itme4v9zrfvz37ph?pid=DREE4V9ZYNGWHTGG,999,999,No rating available
DREE4YVSX4N6FNVH,Lady Stark Women's High Low Dress,,http://www.flipkart.com/lady-stark-women-s-high-low-dress/p/itme4yvsjctsxnnh?pid=DREE4YVSX4N6FNVH,2690,829,No rating available
DREE4ZYTZ3KX9PUH,Hugo Chavez Women's A-line Dress,,http://www.flipkart.com/hugo-chavez-women-s-a-line-dress/p/itme4py5zg3jy7fp?pid=DREE4ZYTZ3KX9PUH,2499,697,3
DREE58QRW5T5T8MK,Lady Stark Women's A-line Dress,,http://www.flipkart.com/lady-stark-women-s-a-line-dress/p/itme58qr9eencufb?pid=DREE58QRW5T5T8MK,3250,839,3
DREE5C9M8MKHUQV8,Indi Bargain Women's A-line Dress,,http://www.flipkart.com/indi-bargain-women-s-a-line-dress/p/itme5c9muqvdzuwh?pid=DREE5C9M8MKHUQV8,1799,899,No rating available
DREE5C9MGHCZZW9S,Indi Bargain Women's A-line Dress,,http://www.flipkart.com/indi-bargain-women-s-a-line-dress/p/itme5c9mmvkhzfj3?pid=DREE5C9MGHCZZW9S,1799,699,No rating available
DREE5E8ZVTNEJ4AU,La Arista Women's A-line Dress,,http://www.flipkart.com/la-arista-women-s-a-line-dress/p/itme5e8zqgfysf4e?pid=DREE5E8ZVTNEJ4AU,1299,779,No rating available
DREE5M4Z4YKVRTGR,Indi Bargain Women's A-line Dress,,http://www.flipkart.com/indi-bargain-women-s-a-line-dress/p/itme5m4zbhgssr9v?pid=DREE5M4Z4YKVRTGR,1569,699,5
DREE5M4ZGQHEQQU7,Indi Bargain Women's A-line Dress,,http://www.flipkart.com/indi-bargain-women-s-a-line-dress/p/itme5m4zzswpyuqq?pid=DREE5M4ZGQHEQQU7,1569,699,No rating available
DREE5M4ZTEFMF4W5,Indi Bargain Women's A-line Dress,,http://www.flipkart.com/indi-bargain-women-s-a-line-dress/p/itme5m4zxvrkznf3?pid=DREE5M4ZTEFMF4W5,1569,699,No rating available
DREE5M4ZXSC7GRCB,Indi Bargain Women's High Low Dress,,http://www.flipkart.com/indi-bargain-women-s-high-low-dress/p/itme5m4zyrceyjyy?pid=DREE5M4ZXSC7GRCB,1999,899,No rating available
DREE5TGRJWKBAURG,Miss Chase Women's Bandage Dress,,http://www.flipkart.com/miss-chase-women-s-bandage-dress/p/itme5tgrfepzz5mx?pid=DREE5TGRJWKBAURG,1899,760,5
DREE5VWCRGECZRXZ,Martini Women's Sheath Dress,,http://www.flipkart.com/martini-women-s-sheath-dress/p/itme5vwckngqu8vv?pid=DREE5VWCRGECZRXZ,1980,990,No rating available
DREE5ZCFEGRDRVQM,Indi Bargain Women's Maxi Dress,,http://www.flipkart.com/indi-bargain-women-s-maxi-dress/p/itme5zcfzszzzqgz?pid=DREE5ZCFEGRDRVQM,2249,999,No rating available
DREE5ZCFSBQ3HPQM,Indi Bargain Women's Maxi Dress,,http://www.flipkart.com/indi-bargain-women-s-maxi-dress/p/itme5zc2yuhbzhnh?pid=DREE5ZCFSBQ3HPQM,2249,999,No rating available
DREE62Q4PNZXGYNZ,Madaam Women's Shift Dress,,http://www.flipkart.com/madaam-women-s-shift-dress/p/itme62q4gshmzwdx?pid=DREE62Q4PNZXGYNZ,3999,999,No rating available
DREE63YVCVSYZAGZ,Motif Women's A-line Dress,,http://www.flipkart.com/motif-women-s-a-line-dress/p/itme63yv23dymspz?pid=DREE63YVCVSYZAGZ,1770,885,No rating available
DREE63YVJZEAGEGN,Motif Women's A-line Dress,,http://www.flipkart.com/motif-women-s-a-line-dress/p/itme63yuhmuusdfr?pid=DREE63YVJZEAGEGN,1710,855,No rating available
DREE63YVZCK4JGM7,Motif Women's A-line Dress,,http://www.flipkart.com/motif-women-s-a-line-dress/p/itme63yunbfzyayt?pid=DREE63YVZCK4JGM7,1740,870,No rating available
DREE644D97BN8PXV,Iknow Women's Empire Waist Dress,,http://www.flipkart.com/iknow-women-s-empire-waist-dress/p/itme644dv2tt5pqw?pid=DREE644D97BN8PXV,1699,679,No rating available
DREE64PGD8YSWH9K,Motif Women's A-line Dress,,http://www.flipkart.com/motif-women-s-a-line-dress/p/itme64phzcafphse?pid=DREE64PGD8YSWH9K,1860,930,No rating available
DREE64PGW6PNQHPK,Motif Women's A-line Dress,,http://www.flipkart.com/motif-women-s-a-line-dress/p/itme64phafg4uxsa?pid=DREE64PGW6PNQHPK,2250,675,No rating available
DREE664ZRNGWSDAA,Nun Women's Sheath Dress,,http://www.flipkart.com/nun-women-s-sheath-dress/p/itme669q6ch5zfh7?pid=DREE664ZRNGWSDAA,1795,879,No rating available
DREE6BX5PH7GWZAM,Mona Vora Women's A-line Dress,,http://www.flipkart.com/mona-vora-women-s-a-line-dress/p/itme6bx5wkmmfgag?pid=DREE6BX5PH7GWZAM,1750,750,No rating available
DREE6BX5XNMBHGWZ,Mona Vora Women's A-line Dress,,http://www.flipkart.com/mona-vora-women-s-a-line-dress/p/itme6bx5fbjfyyww?pid=DREE6BX5XNMBHGWZ,1750,750,No rating available
FABE9336ASHQNQ2N,Indian House Cotton Embroidered Blouse Material,,http://www.flipkart.com/indian-house-cotton-embroidered-blouse-material/p/itme9336dnbcehz3?pid=FABE9336ASHQNQ2N,666,299,No rating available
FABE9336YZVWPEZ3,Indian House Cotton Embroidered Blouse Material,,http://www.flipkart.com/indian-house-cotton-embroidered-blouse-material/p/itme93365zjn8hgz?pid=FABE9336YZVWPEZ3,666,299,No rating available
FABE9336ZKZVTZTB,Indian House Georgette Solid Blouse Material,,http://www.flipkart.com/indian-house-georgette-solid-blouse-material/p/itme9336ekwrxn22?pid=FABE9336ZKZVTZTB,666,299,No rating available
FABE93H9AGWMNDJR,Fashiondeal Cotton Embroidered Blouse Material,,http://www.flipkart.com/fashiondeal-cotton-embroidered-blouse-material/p/itme93h9qjpgugzr?pid=FABE93H9AGWMNDJR,666,299,No rating available
FABE94K9S9VGCYSR,Kandoi Cotton Silk Blend Embroidered Blouse Material,,http://www.flipkart.com/kandoi-cotton-silk-blend-embroidered-blouse-material/p/itme94k9em64f32g?pid=FABE94K9S9VGCYSR,900,750,No rating available
FABE94K9SSEDXFDY,Kandoi Cotton Silk Blend Embroidered Blouse Material,,http://www.flipkart.com/kandoi-cotton-silk-blend-embroidered-blouse-material/p/itme94k9wgycfgze?pid=FABE94K9SSEDXFDY,900,750,No rating available
FABE9AFGMEMXQPGG,Nazaqut Crepe Printed Salwar Suit Dupatta Material,,http://www.flipkart.com/nazaqut-crepe-printed-salwar-suit-dupatta-material/p/itme9afgdystyjy8?pid=FABE9AFGMEMXQPGG,699,348,No rating available
FABE9KYY62UG3PRV,Giftsnfriends Cotton Printed Salwar Suit Dupatta Material,,http://www.flipkart.com/giftsnfriends-cotton-printed-salwar-suit-dupatta-material/p/itme9kyyypasdxeu?pid=FABE9KYY62UG3PRV,1900,579,No rating available
FABE9Q5X2QG4P5BW,Mishti Cotton Silk Blend Embroidered Blouse Material,,http://www.flipkart.com/mishti-cotton-silk-blend-embroidered-blouse-material/p/itme9q5xjtvaedgn?pid=FABE9Q5X2QG4P5BW,999,749,No rating available
FABE9Q5XY5GH2TH8,Mishti Cotton Silk Blend Embroidered Blouse Material,,http://www.flipkart.com/mishti-cotton-silk-blend-embroidered-blouse-material/p/itme9q5xubzn7dnh?pid=FABE9Q5XY5GH2TH8,999,749,No rating available
FABE9T4NDPNNCYWT,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",,http://www.flipkart.com/parisha-cotton-self-design-printed-salwar-suit-dupatta-material/p/itme9t4ztugzchwn?pid=FABE9T4NDPNNCYWT,1399,429,No rating available
FABE9TBEMXEJWZYG,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",,http://www.flipkart.com/parisha-cotton-self-design-printed-salwar-suit-dupatta-material/p/itme9tbfyzusyapy?pid=FABE9TBEMXEJWZYG,1099,379,No rating available
